conf/iberspeech/Franco-PedrosoEG12,inproceedings,Cepstral Trajectories in Linguistic Units for Text-Independent Speaker Recognition.,IberSPEECH,2012,,20-29,,db/conf/iberspeech/iberspeech2012.html#Franco-PedrosoEG12,,
conf/mcam/YaoC07,inproceedings,"Fixed-Mobile Convergence, Streaming Multimedia Services, and Peer-to-Peer Communication.",MCAM,2007,,52-56,,db/conf/mcam/mcam2007.html#YaoC07,,
conf/iwcmc/WangCH07,inproceedings,TCP enhancement for transmission in a variable bandwidth wireless environment.,IWCMC,2007,,37-42,,db/conf/iwcmc/iwcmc2007.html#WangCH07,,
conf/bmei/GongYWS09,inproceedings,A Hybrid Approach for Biomedical Entity Name Recognition.,BMEI,2009,,1-5,,db/conf/bmei/bmei2009.html#GongYWS09,,
conf/aaai/LiuGJCH13,inproceedings,Localizing Web Videos from Heterogeneous Images.,AAAI (Late-Breaking Developments),2013,,,,db/conf/aaai/late2013.html#LiuGJCH13,,
journals/jzusc/XuLX12,article,Quantized innovations Kalman filter: stability and modificationwith scaling quantization.,,2012,13,118-130,,db/journals/jzusc/jzusc13.html#XuLX12,Journal of Zhejiang University - Science C,
conf/sg/CheemaL10,inproceedings,Applying Mathematical Sketching to Sketch-Based Physics Tutoring Software.,Smart Graphics,2010,,13-24,,db/conf/sg/sg2010.html#CheemaL10,,
conf/stm/FoleyAO10,inproceedings,Aggregating Trust Using Triangular Norms in the KeyNote Trust Management System.,STM,2010,,100-115,,db/conf/stm/stm2010.html#FoleyAO10,,
conf/cscwd/ZhuL07,inproceedings,A Preliminary Study on Product Family DNA in Industrial Design.,CSCWD,2007,,337-342,,db/conf/cscwd/cscwd2007.html#ZhuL07,,
conf/ieeevast/MalikAHEM10,inproceedings,VACCINATED - Visual analytics for characterizing a pandemic spread VAST 2010 Mini Challenge 2 award: Support for future detection.,IEEE VAST,2010,,281-282,,db/conf/ieeevast/ieeevast2010.html#MalikAHEM10,,
conf/aina/KalapriyaN05,inproceedings,"Throughput Driven, Highly Available Streaming Stored Playback Video Service over a Peer-to-Peer Network.",AINA,2005,,229-234,,db/conf/aina/aina2005.html#KalapriyaN05,,
journals/ieicet/XieY07,article,Dynamic Bayesian Network Inversion for Robust Speech Recognition.,,2007,90-D,1117-1120,,db/journals/ieicet/ieicet90d.html#XieY07,IEICE Transactions,
conf/icip/HuangH02,inproceedings,Facial tracking with head pose estimation in stereo vision.,ICIP (3),2002,,833-836,,db/conf/icip/icip2002-3.html#HuangH02,,
conf/ifiptm/0033Z07,inproceedings,Content Trust Model for Detecting Web Spam.,IFIPTM,2007,,139-152,,db/conf/ifiptm/ifiptm2007.html#0033Z07,,
journals/jmc/AvanziTW08,article,Rethinking low genus hyperelliptic Jacobian arithmetic over binary fields: interplay of field arithmetic and explicit formulæ.,,2008,2,227-255,,db/journals/jmc/jmc2.html#AvanziTW08,J. Mathematical Cryptology,
conf/vissym/GutheBK04,inproceedings,Interactive High Quality Trimmed NURBS Visualization Using Appearance Preserving Tessellation.,VisSym,2004,,"211-220, 348",,db/conf/vissym/vissym2004.html#GutheBK04,,
conf/im/SabinRF97,inproceedings,Generating Diagnositc Tools for Network Fault Management.,Integrated Network Management,1997,,700-711,,db/conf/im/im1997.html#SabinRF97,,
conf/icoin/WangCYKCZ09,inproceedings,A framework of distributed dynamic multi-radio multi-channel multi-path routing protocol in Wireless Mesh Networks.,ICOIN,2009,,1-5,,db/conf/icoin/icoin2009.html#WangCYKCZ09,,
conf/ivic/ZarifFR13,inproceedings,Fast and Efficient Video Completion Using Object Prior Position.,IVIC,2013,,241-252,,db/conf/ivic/ivic2013.html#ZarifFR13,,
journals/pdln/Fernandez-MartinezSLGCMPPM03,article,Demostración del sistema de comprensión de comunicaciones habladas para control de tráfico aéreo del proyecto INVOCA.,,2003,31,,,db/journals/pdln/pdln31.html#Fernandez-MartinezSLGCMPPM03,Procesamiento del Lenguaje Natural,
conf/pacis/ZhangT14,inproceedings,Metacognition in B2C E-Commerce: a Cognitive Neuroscience Perspective.,PACIS,2014,,285,,db/conf/pacis/pacis2014.html#ZhangT14,,
conf/coling/YangHK08,inproceedings,Switching to Real-Time Tasks in Multi-Tasking Dialogue.,COLING,2008,,1025-1032,,db/conf/coling/coling2008.html#YangHK08,,
conf/visualization/GopiM98,inproceedings,A unified approach for simplifying polygonal and spline models.,IEEE Visualization,1998,,271-278,,db/conf/visualization/visualization1998.html#GopiM98,,
conf/iceis/RamirezB05,inproceedings,Integrating Agent Technologies into Enterprise Systems Using Web Services.,ICEIS (4),2005,,11-15,,db/conf/iceis/iceis2005-4.html#RamirezB05,,
journals/tochi/ChuaZHZGS15,article,ColorBless: Augmenting Visual Information for Colorblind People with Binocular Luster Effect.,,2015,21,32,,db/journals/tochi/tochi21.html#ChuaZHZGS15,ACM Trans. Comput.-Hum. Interact.,
journals/tog/BessmeltsevWSS12,article,Design-driven quadrangulation of closed 3D curves.,,2012,31,178,,db/journals/tog/tog31.html#BessmeltsevWSS12,ACM Trans. Graph.,
conf/dagstuhl/BlomerBCM07a,inproceedings,07381 Abstracts Collection -- Cryptography.,Cryptography,2007,,,,db/conf/dagstuhl/P7381.html#BlomerBCM07a,,
conf/ic3/GuptaG14,inproceedings,PoGest: A vision based tool for facilitating Kathak learning.,IC3,2014,,24-29,,db/conf/ic3/ic3-2014.html#GuptaG14,,
journals/cbm/WuYZWZC12,article,A frequency-temporal-spatial method for motor-related electroencephalography pattern recognition by comprehensive feature optimization.,,2012,42,353-363,,db/journals/cbm/cbm42.html#WuYZWZC12,Comp. in Bio. and Med.,
journals/tcad/BraunNHSLM04,article,A universal technique for fast and flexible instruction-set architecture simulation.,,2004,23,1625-1639,,db/journals/tcad/tcad23.html#BraunNHSLM04,IEEE Trans. on CAD of Integrated Circuits and Systems,
conf/interspeech/ChawahKFAAADDJPRSXC14,inproceedings,"An educational platform to capture, visualize and analyze rare singing.",INTERSPEECH,2014,,2128-2129,,db/conf/interspeech/interspeech2014.html#ChawahKFAAADDJPRSXC14,,
conf/cso/LiuMW09,inproceedings,An Actuarial Approach to Option Pricing under O-U Process and Stochastic Interest Rates.,CSO (2),2009,,549-553,,db/conf/cso/cso2009-2.html#LiuMW09,,
conf/interspeech/NgoCSML14,inproceedings,A minimal-resource transliteration framework for vietnamese.,INTERSPEECH,2014,,1410-1414,,db/conf/interspeech/interspeech2014.html#NgoCSML14,,
conf/hotnets/LiLTVY09,inproceedings,Retransmission =/= Repeat: Simple Retransmission Permutation Can Resolve Overlapping Channel Collisions.,HotNets,2009,,,,db/conf/hotnets/hotnets2009.html#LiLTVY09,,
conf/icdcit/PuZWFZH08,inproceedings,A Denotational Model for Web Services Choreography.,ICDCIT,2008,,1-12,,db/conf/icdcit/icdcit2008.html#PuZWFZH08,,
conf/visualization/GumholdGS99,inproceedings,Tetrahedral Mesh Compression with the Cut-Border Machine.,IEEE Visualization,1999,,51-58,,db/conf/visualization/visualization1999.html#GumholdGS99,,
journals/isci/HeYKJY09,article,Lifetime service level agreement management with autonomous agents for services provision.,,2009,179,2591-2605,,db/journals/isci/isci179.html#HeYKJY09,Inf. Sci.,
conf/globecom/ZhaoYZZ06,inproceedings,On Improving the Throughput of Media Delivery Applications in Heterogeneous Overlay Network.,GLOBECOM,2006,,,,db/conf/globecom/globecom2006mmc.html#ZhaoYZZ06,,
journals/jvca/Ebert93,article,Design and animation of volume density functions.,,1993,4,213-232,,db/journals/jvca/jvca4.html#Ebert93,Journal of Visualization and Computer Animation,
conf/iui/LuoWZPC14,inproceedings,Who have got answers?: growing the pool of answerers in a smart enterprise social QA system.,IUI,2014,,7-16,,db/conf/iui/iui2014.html#LuoWZPC14,,
conf/ic3/NegiC14,inproceedings,Web service selection on the basis of QoS parameter.,IC3,2014,,495-500,,db/conf/ic3/ic3-2014.html#NegiC14,,
journals/jsac/SohrabyZCL03,article,Resource management in an integrated optical network.,,2003,21,1052-1062,,db/journals/jsac/jsac21.html#SohrabyZCL03,IEEE Journal on Selected Areas in Communications,
conf/cchi/LuFFZD14,inproceedings,Evaluating subtle cueing in head-worn displays.,CCHI,2014,,5-10,,db/conf/cchi/cchi2014.html#LuFFZD14,,
conf/cscwd/LiCY12,inproceedings,Combinatorial test cases with constraints in software systems.,CSCWD,2012,,195-199,,db/conf/cscwd/cscwd2012.html#LiCY12,,
conf/adma/LiZCZX13,inproceedings,Mining Frequent Patterns in Print Logs with Semantically Alternative Labels.,ADMA (2),2013,,107-119,,db/conf/adma/adma2013-2.html#LiZCZX13,,
conf/waim/ZhangWCZ09,inproceedings,Detecting Abnormal Trend Evolution over Multiple Data Streams.,APWeb/WAIM,2009,,285-296,,db/conf/waim/waim2009.html#ZhangWCZ09,,
conf/sigopsE/NobleC02,inproceedings,The case for transient authentication.,ACM SIGOPS European Workshop,2002,,24-29,,db/conf/sigopsE/sigopsE2002.html#NobleC02,,
conf/rskt/XuW12,inproceedings,Intuitionistic Fuzzy Topologies in Crisp Approximation Spaces.,RSKT,2012,,496-503,,db/conf/rskt/rskt2012.html#XuW12,,
journals/ton/ZhangS04,article,Markov-chain modeling for multicast signaling delay analysis.,,2004,12,667-680,,db/journals/ton/ton12.html#ZhangS04,IEEE/ACM Trans. Netw.,
journals/ijon/PerezZSSKD15,article,Interactive feature space extension for multidimensional data projection.,,2015,150,611-626,,db/journals/ijon/ijon150.html#PerezZSSKD15,Neurocomputing,
conf/ecai/StanescuBB14,inproceedings,"Introducing Hierarchical Adversarial Search, a Scalable Search Procedure for Real-Time Strategy Games.",ECAI,2014,,1099-1100,,db/conf/ecai/ecai2014.html#StanescuBB14,,
journals/ijrc/RakossyWC12,article,"High-Level Design Space and Flexibility Exploration for Adaptive, Energy-Efficient WCDMA Channel Estimation Architectures.",,2012,2012,,,db/journals/ijrc/ijrc2012.html#RakossyWC12,Int. J. Reconfig. Comp.,
journals/tip/OhBW06,article,Multigrid tomographic inversion with variable resolution data and image spaces.,,2006,15,2805-2819,,db/journals/tip/tip15.html#OhBW06,IEEE Transactions on Image Processing,
journals/icl/AlrabadiPKMP09a,article,Spatial multiplexing via antenna switching.,,2009,13,594-596,,db/journals/icl/icl13.html#AlrabadiPKMP09a,IEEE Communications Letters,
conf/nossdav/YanKWL04,inproceedings,Client-centered energy savings for concurrent HTTP connections.,NOSSDAV,2004,,62-67,,db/conf/nossdav/nossdav2004.html#YanKWL04,,
conf/appt/ZhangWXWW09,inproceedings,A Novel Cache Organization for Tiled Chip Multiprocessor.,APPT,2009,,41-53,,db/conf/appt/appt2009.html#ZhangWXWW09,,
conf/ivic/NystromNM11,inproceedings,Visualization and Haptics for Interactive Medical Image Analysis: Image Segmentation in Cranio-Maxillofacial Surgery Planning.,IVIC (1),2011,,1-12,,db/conf/ivic/ivic2011-1.html#NystromNM11,,
conf/icassp/MeyrSB82,inproceedings,Real-time estimation of moving time delay.,ICASSP,1982,,383-386,,db/conf/icassp/icassp1982.html#MeyrSB82,,
conf/ecsqaru/BrownLF03,inproceedings,Decision Network Semantics of Branching Constraint Satisfaction Problems.,ECSQARU,2003,,230-242,,db/conf/ecsqaru/ecsqaru2003.html#BrownLF03,,
reference/knowledge/XuW11,incollection,Integration of Knowledge Management and E-Learning.,Encyclopedia of Knowledge Management,2011,,442-451,,db/reference/knowledge/knowledge2011.html#XuW11,,
journals/nn/ZhuangZH91,article,A neural net algorithm for multidimensional maximum entropy spectrum estimation.,,1991,4,619-626,,db/journals/nn/nn4.html#ZhuangZH91,Neural Networks,
conf/mmsp/WangNH01,inproceedings,Video retrieval and relevance feedback in the context of a post-integration model.,MMSP,2001,,33-38,,db/conf/mmsp/mmsp2001.html#WangNH01,,
conf/interspeech/LiuY00,inproceedings,New tone recognition methods for Chinese continuous speech.,INTERSPEECH,2000,,377-380,,db/conf/interspeech/interspeech2000.html#LiuY00,,
journals/soco/ChenXFZZ15,article,Topic segmentation on spoken documents using self-validated acoustic cuts.,,2015,19,47-59,,db/journals/soco/soco19.html#ChenXFZZ15,Soft Comput.,
conf/mm/BollHZL10,inproceedings,"WSM'10: 2nd ACM workshop on social media.",ACM Multimedia,2010,,1737-1738,,db/conf/mm/mm2010.html#BollHZL10,,
conf/cp/WilsonGF07,inproceedings,A Cost-Based Model and Algorithms for Interleaving Solving and Elicitation of CSPs.,CP,2007,,666-680,,db/conf/cp/cp2007.html#WilsonGF07,,
conf/interspeech/MittalY14a,inproceedings,Study of changes in glottal vibration characteristics during laughter.,INTERSPEECH,2014,,1777-1781,,db/conf/interspeech/interspeech2014.html#MittalY14a,,
journals/icl/NikitopoulosA11,article,Complexity Adjusted Soft-Output Sphere Decoding by Adaptive LLR Clipping.,,2011,15,810-812,,db/journals/icl/icl15.html#NikitopoulosA11,IEEE Communications Letters,
conf/fskd/ZhaoYL07,inproceedings,Service Description Based on CW for Pervasive Service Discovery.,FSKD (1),2007,,223-227,,db/conf/fskd/fskd2007-1.html#ZhaoYL07,,
conf/mm/ZhangZTGLT13,inproceedings,Topology preserving hashing for similarity search.,ACM Multimedia,2013,,123-132,,db/conf/mm/mm2013.html#ZhangZTGLT13,,
conf/interspeech/AdelKVTS14,inproceedings,Comparing approaches to convert recurrent neural networks into backoff language models for efficient decoding.,INTERSPEECH,2014,,651-655,,db/conf/interspeech/interspeech2014.html#AdelKVTS14,,
conf/hpcc/ZhangDC13,inproceedings,CASH: A Context-Aware Scheduling for Hypervisor Based on KSM.,HPCC/EUC,2013,,1866-1871,,db/conf/hpcc/hpcc2013.html#ZhangDC13,,
journals/eswa/XuWWB11,article,"Outbound logistics exception monitoring: A multi-perspective ontologies' approach with intelligent agents.",,2011,38,13604-13611,,db/journals/eswa/eswa38.html#XuWWB11,Expert Syst. Appl.,
conf/networking/AgrawalCS00,inproceedings,Challenges for Mobile Voice-over-IP.,Mobile and Wireless Communication Networks,2000,,58-69,,db/conf/networking/mwcn2000.html#AgrawalCS00,,
conf/tvx/McGillWB14,inproceedings,"Mirror, mirror, on the wall: collaborative screen-mirroring for small groups.",TVX,2014,,87-94,,db/conf/tvx/tvx2014.html#McGillWB14,,
conf/icira/LiLS13,inproceedings,A Novel Analytical Inverse Compensation Approach for Preisach Model.,ICIRA (2),2013,,656-665,,db/conf/icira/icira2013-2.html#LiLS13,,
journals/endm/OzturkTHO10,article,Simultaneous Balancing and Scheduling of Flexible Mixed Model Assembly Lines with Sequence-Dependent Setup Times.,,2010,36,65-72,,db/journals/endm/endm36.html#OzturkTHO10,Electronic Notes in Discrete Mathematics,
conf/nossdav/GauthierDickeyZLM04,inproceedings,Low latency and cheat-proof event ordering for peer-to-peer games.,NOSSDAV,2004,,134-139,,db/conf/nossdav/nossdav2004.html#GauthierDickeyZLM04,,
conf/ecai/RadoszyckiPS14,inproceedings,Finding good stochastic factored policies for factored Markov decision processes.,ECAI,2014,,1083-1084,,db/conf/ecai/ecai2014.html#RadoszyckiPS14,,
conf/robio/WangGHHW11,inproceedings,Design and implementation of multiple-rotorcraft-flying-robot testbed.,ROBIO,2011,,1291-1296,,db/conf/robio/robio2011.html#WangGHHW11,,
conf/aips/Beck06,inproceedings,An Empirical Study of Multi-Point Constructive Search for Constraint-Based Scheduling.,ICAPS,2006,,274-283,,db/conf/aips/icaps2006.html#Beck06,,
conf/interspeech/RoyVR14,inproceedings,Grounding language models in spatiotemporal context.,INTERSPEECH,2014,,2625-2629,,db/conf/interspeech/interspeech2014.html#RoyVR14,,
conf/icip/ChenBA97,inproceedings,Fast Image Database Search Using Tree- Structure VQ.,ICIP (2),1997,,827-830,,db/conf/icip/icip1997-2.html#ChenBA97,,
conf/aime/BahatiGG11,inproceedings,Analysis of Treatment Compliance of Patients with Diabetes.,KR4HC,2011,,108-116,,db/conf/aime/kr4hc2011.html#BahatiGG11,,
journals/internet/CranorGKSSMS01,article,Enhanced Streaming Services in a Content Distribution Network.,,2001,5,66-75,,db/journals/internet/internet5.html#CranorGKSSMS01,IEEE Internet Computing,
series/sci/ZiemkiewiczK09,incollection,Embedding Information Visualization within Visual Representation.,Advances in Information and Intelligent Systems,2009,,307-326,,db/series/sci/sci251.html#ZiemkiewiczK09,,
journals/ewc/McMahonLCBLD04,article,A best practice advice system to support automotive engineering analysis processes.,,2004,19,271-283,,db/journals/ewc/ewc19.html#McMahonLCBLD04,Eng. Comput. (Lond.),
conf/nips/ValiantV13,inproceedings,Estimating the Unseen: Improved Estimators for Entropy and other Properties.,NIPS,2013,,2157-2165,,db/conf/nips/nips2013.html#ValiantV13,,
conf/civr/AlyHVJ08,inproceedings,A probabilistic ranking framework using unobservable binary events for video search.,CIVR,2008,,349-358,,db/conf/civr/civr2008.html#AlyHVJ08,,
conf/icassp/TianZCC04,inproceedings,Tone recognition with fractionized models and outlined features.,ICASSP (1),2004,,105-108,,db/conf/icassp/icassp2004-1.html#TianZCC04,,
conf/asunam/BoshmafBR13,inproceedings,Graph-based Sybil detection in social and information systems.,ASONAM,2013,,466-473,,db/conf/asunam/asonam2013.html#BoshmafBR13,,
conf/cp/SabinFW03,inproceedings,Greater Efficiency for Conditional Constraint Satisfaction.,CP,2003,,649-663,,db/conf/cp/cp2003.html#SabinFW03,,
conf/siggraph/Muraki91,inproceedings,"Volumetric shape description of range data using ""Blobby Model"".",SIGGRAPH,1991,,227-235,,db/conf/siggraph/siggraph1991.html#Muraki91,,
journals/jvca/PanWCL11,article,Interactive sign language synthesis based on adaptive display resolution visibility for ubiquitous devices.,,2011,22,213-220,,db/journals/jvca/jvca22.html#PanWCL11,Journal of Visualization and Computer Animation,
journals/cse/WengerASKWM12,article,Interactive Visualization and Simulation of Astronomical Nebulae.,,2012,14,78-87,,db/journals/cse/cse14.html#WengerASKWM12,Computing in Science and Engineering,
journals/puc/MaseSF07,article,Welcome to the special issue on memory and sharing of experience for the Journal of Personal and Ubiquitous Computing.,,2007,11,213-214,,db/journals/puc/puc11.html#MaseSF07,Personal and Ubiquitous Computing,
conf/gecco/ChiraDP08,inproceedings,Heterogeneous sensitive ant model for combinatorial optimization.,GECCO,2008,,163-164,,db/conf/gecco/gecco2008.html#ChiraDP08,,
conf/aime/Harmelen05,inproceedings,Ontology Mapping: A Way Out of the Medical Tower of Babel?,AIME,2005,,3-6,,db/conf/aime/aime2005.html#Harmelen05,,
conf/ecai/CrawS90,inproceedings,Automating the Refinement of Knowledge-Based Systems.,ECAI,1990,,167-172,,db/conf/ecai/ecai90.html#CrawS90,,
